#Digilent WaveForms Oscilloscope Acquisition
#Device Name: DY_Discovery1
#Serial Number: SN:210244704387
#Date Time: 2024-12-24 16:50:31.231
#Sample rate: 80000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 1 V/div Offset: 0 V Sample Mode: Average
#Math 1: Function: C1 - C2


Time (s)	Channel 1 (V)	Channel 2 (V)	Math 1 (V)
-0.04545821678321679	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04544571678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04543321678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04542071678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04540821678321678	-1.002296939343004	-0.9819990674128247	-0.02029787193017918
-0.04539571678321679	-0.9987719638774324	-0.9784620884528921	-0.02030987542454032
-0.04538321678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04537071678321678	-1.002296939343004	-0.9784620884528905	-0.02383485089011339
-0.04535821678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04534571678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04533321678321679	-0.9987719638774308	-0.9784620884528921	-0.02030987542453871
-0.04532071678321678	-1.002296939343004	-0.9784620884528905	-0.02383485089011339
-0.04530821678321678	-1.002296939343004	-0.9784620884528905	-0.02383485089011339
-0.04529571678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04528321678321678	-0.9952469884118575	-0.9784620884528905	-0.01678489995896704
-0.04527071678321679	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04525821678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04524571678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04523321678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04522071678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04520821678321679	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04519571678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04518321678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04517071678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04515821678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04514571678321679	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04513321678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04512071678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04510821678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04509571678321678	-1.002296939343004	-0.9784620884528905	-0.02383485089011339
-0.04508321678321679	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04507071678321678	-0.9987719638774308	-0.9819990674128232	-0.01677289646460772
-0.04505821678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04504571678321678	-1.002296939343004	-0.9784620884528905	-0.02383485089011339
-0.04503321678321678	-1.002296939343004	-0.9819990674128247	-0.02029787193017918
-0.04502071678321679	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04500821678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04499571678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04498321678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04497071678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04495821678321679	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04494571678321678	-0.9987719638774308	-0.9784620884528921	-0.02030987542453871
-0.04493321678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04492071678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04490821678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04489571678321679	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04488321678321678	-0.9987719638774308	-0.9784620884528921	-0.02030987542453871
-0.04487071678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04485821678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04484571678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04483321678321679	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04482071678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04480821678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04479571678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04478321678321678	-1.002296939343004	-0.9784620884528905	-0.02383485089011339
-0.04477071678321679	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04475821678321678	-1.002296939343004	-0.9819990674128247	-0.02029787193017918
-0.04474571678321678	-1.002296939343004	-0.9819990674128247	-0.02029787193017918
-0.04473321678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04472071678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04470821678321679	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04469571678321678	-1.002296939343004	-0.9784620884528905	-0.02383485089011339
-0.04468321678321678	-1.002296939343004	-0.9784620884528905	-0.02383485089011339
-0.04467071678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04465821678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04464571678321679	-1.002296939343004	-0.9784620884528905	-0.02383485089011339
-0.04463321678321678	-0.9987719638774324	-0.9784620884528921	-0.02030987542454032
-0.04462071678321678	-1.002296939343004	-0.9819990674128247	-0.02029787193017918
-0.04460821678321678	-1.002296939343004	-0.9784620884528905	-0.02383485089011339
-0.04459571678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04458321678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04457071678321678	-0.9987719638774324	-0.9819990674128247	-0.01677289646460772
-0.04455821678321678	-1.002296939343004	-0.9819990674128247	-0.02029787193017918
-0.04454571678321678	-1.002296939343004	-0.9784620884528905	-0.02383485089011339
-0.04453321678321678	-1.002296939343004	-0.9819990674128247	-0.02029787193017918
-0.04452071678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04450821678321678	-1.002296939343002	-0.9819990674128232	-0.02029787193017919
-0.04449571678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04448321678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04447071678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04445821678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04444571678321678	-0.9987719638774324	-0.9784620884528905	-0.02030987542454193
-0.04443321678321678	-1.002296939343004	-0.9784620884528905	-0.02383485089011339
-0.04442071678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04440821678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04439571678321678	-0.9952469884118575	-0.9819990674128247	-0.01324792099903283
-0.04438321678321679	-0.9987719638774293	-0.9784620884528921	-0.02030987542453711
-0.04437071678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04435821678321678	-1.002296939343004	-0.9784620884528905	-0.02383485089011339
-0.04434571678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04433321678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04432071678321679	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04430821678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04429571678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04428321678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04427071678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04425821678321679	-1.002296939343002	-0.9819990674128232	-0.02029787193017919
-0.04424571678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04423321678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04422071678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04420821678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04419571678321679	-0.9987719638774308	-0.9819990674128232	-0.01677289646460772
-0.04418321678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04417071678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04415821678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04414571678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04413321678321679	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04412071678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04410821678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04409571678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04408321678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04407071678321679	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04405821678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04404571678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04403321678321678	-1.002296939343004	-0.9784620884528905	-0.02383485089011339
-0.04402071678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04400821678321679	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04399571678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04398321678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04397071678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04395821678321678	-1.002296939343004	-0.9819990674128247	-0.02029787193017918
-0.04394571678321679	-1.002296939343004	-0.9819990674128247	-0.02029787193017918
-0.04393321678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04392071678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04390821678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04389571678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04388321678321679	-0.9987719638774308	-0.9819990674128232	-0.01677289646460772
-0.04387071678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04385821678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04384571678321678	-1.002296939343004	-0.9819990674128247	-0.02029787193017918
-0.04383321678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04382071678321679	-0.9987719638774308	-0.9784620884528921	-0.02030987542453871
-0.04380821678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04379571678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04378321678321678	-1.002296939343004	-0.9819990674128247	-0.02029787193017918
-0.04377071678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04375821678321679	-0.9987719638774308	-0.9819990674128232	-0.01677289646460772
-0.04374571678321678	-1.002296939343004	-0.9819990674128247	-0.02029787193017918
-0.04373321678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04372071678321678	-1.002296939343004	-0.9819990674128247	-0.02029787193017918
-0.04370821678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04369571678321679	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04368321678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04367071678321678	-0.9952469884118575	-0.9819990674128247	-0.01324792099903283
-0.04365821678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04364571678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04363321678321679	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04362071678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04360821678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04359571678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04358321678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04357071678321679	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04355821678321678	-0.9987719638774308	-0.9784620884528921	-0.02030987542453871
-0.04354571678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04353321678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04352071678321678	-1.002296939343004	-0.9819990674128247	-0.02029787193017918
-0.04350821678321679	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04349571678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04348321678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04347071678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04345821678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04344571678321679	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04343321678321678	-0.9987719638774308	-0.9784620884528921	-0.02030987542453871
-0.04342071678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04340821678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04339571678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04338321678321679	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04337071678321678	-0.9987719638774308	-0.9819990674128232	-0.01677289646460772
-0.04335821678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04334571678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04333321678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04332071678321679	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04330821678321678	-0.9987719638774308	-0.9784620884528921	-0.02030987542453871
-0.04329571678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04328321678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04327071678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04325821678321679	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04324571678321678	-0.9987719638774308	-0.9784620884528921	-0.02030987542453871
-0.04323321678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04322071678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04320821678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04319571678321679	-1.002296939343004	-0.9784620884528905	-0.02383485089011339
-0.04318321678321678	-0.9987719638774308	-0.9784620884528921	-0.02030987542453871
-0.04317071678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04315821678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04314571678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04313321678321679	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04312071678321678	-0.9987719638774308	-0.9784620884528921	-0.02030987542453871
-0.04310821678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04309571678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04308321678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04307071678321679	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04305821678321678	-1.002296939343004	-0.9819990674128247	-0.02029787193017918
-0.04304571678321678	-1.002296939343004	-0.9819990674128247	-0.02029787193017918
-0.04303321678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04302071678321678	-0.9952469884118575	-0.9784620884528905	-0.01678489995896704
-0.04300821678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04299571678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04298321678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04297071678321678	-1.002296939343004	-0.9819990674128247	-0.02029787193017918
-0.04295821678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04294571678321678	-1.002296939343004	-0.9784620884528905	-0.02383485089011339
-0.04293321678321678	-0.9987719638774308	-0.9819990674128232	-0.01677289646460772
-0.04292071678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04290821678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04289571678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04288321678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04287071678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04285821678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04284571678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04283321678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04282071678321678	-1.002296939343004	-0.9784620884528905	-0.02383485089011339
-0.04280821678321679	-0.9987719638774324	-0.9784620884528905	-0.02030987542454193
-0.04279571678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04278321678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04277071678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04275821678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04274571678321679	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04273321678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04272071678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04270821678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04269571678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04268321678321679	-0.9987719638774308	-0.9819990674128232	-0.01677289646460772
-0.04267071678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04265821678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04264571678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04263321678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04262071678321679	-0.9987719638774308	-0.9784620884528921	-0.02030987542453871
-0.04260821678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04259571678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04258321678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04257071678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04255821678321679	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04254571678321678	-0.9952469884118575	-0.9819990674128247	-0.01324792099903283
-0.04253321678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04252071678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04250821678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04249571678321679	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04248321678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04247071678321678	-0.9987719638774308	-0.9784620884528905	-0.02030987542454032
-0.04245821678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04244571678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04243321678321679	-0.9987719638774308	-0.9784620884528921	-0.02030987542453871
-0.04242071678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04240821678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04239571678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04238321678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04237071678321679	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04235821678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04234571678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04233321678321678	-1.002296939343004	-0.9784620884528905	-0.02383485089011339
-0.04232071678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04230821678321679	-0.9987719638774308	-0.9784620884528921	-0.02030987542453871
-0.04229571678321678	-1.002296939343004	-0.9819990674128247	-0.02029787193017918
-0.04228321678321678	-1.002296939343004	-0.9819990674128247	-0.02029787193017918
-0.04227071678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04225821678321678	-1.002296939343004	-0.9819990674128247	-0.02029787193017918
-0.04224571678321679	-1.002296939343004	-0.9819990674128247	-0.02029787193017918
-0.04223321678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
-0.04222071678321678	-1.002296939343004	-0.9819990674128247	-0.02029787193017918
-0.04220821678321678	-0.9987719638774308	-0.9819990674128247	-0.01677289646460611
