#Digilent WaveForms Oscilloscope Acquisition
#Device Name: DY_Discovery1
#Serial Number: SN:210244704387
#Date Time: 2024-12-24 16:52:48.101
#Sample rate: 40000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 1 V/div Offset: 0 V Sample Mode: Average

Time (s)	Channel 1 (V)	Channel 2 (V)
-0.07416228813559322	-0.9952469884118575	0.599030527677751
-0.07413728813559321	-0.9952469884118575	0.5919565697578778
-0.07411228813559322	-0.9952469884118575	0.5813456328780802
-0.07408728813559322	-0.9952469884118575	0.5707346959982775
-0.07406228813559322	-0.9952469884118575	0.5636607380784093
-0.07403728813559322	-0.9952469884118575	0.5530498011986067
-0.07401228813559321	-0.9952469884118575	0.5424388643187995
-0.07398728813559322	-0.9952469884118575	0.5318279274390016
-0.07396228813559322	-0.9952469884118575	0.5247539695191332
-0.07393728813559322	-0.9952469884118575	0.5141430326393308
-0.07391228813559322	-0.9987719638774308	0.5070690747194624
-0.07388728813559321	-0.9952469884118591	0.4964581378396551
-0.07386228813559322	-0.9987719638774308	0.4858472009598574
-0.07383728813559322	-0.9952469884118575	0.4787732430399891
-0.07381228813559322	-0.9952469884118575	0.4681623061601866
-0.07378728813559322	-0.9952469884118575	0.457551369280384
-0.07376228813559321	-0.9952469884118575	0.4504774113605108
-0.07373728813559322	-0.9952469884118575	0.4398664744807131
-0.07371228813559322	-0.9952469884118575	0.4327925165608448
-0.07368728813559322	-0.9952469884118575	0.4221815796810423
-0.07366228813559322	-0.9952469884118575	0.4115706428012397
-0.07363728813559321	-0.9952469884118575	0.4080336638412991
-0.07361228813559322	-0.9952469884118575	0.3938857480015689
-0.07358728813559322	-0.9952469884118575	0.3868117900817005
-0.07356228813559322	-0.9952469884118575	0.376200853201898
-0.07353728813559322	-0.9952469884118575	0.3691268952820297
-0.07351228813559321	-0.9952469884118575	0.3620529373621581
-0.07348728813559322	-0.9952469884118575	0.354978979442293
-0.07346228813559322	-0.9987719638774308	0.3443680425624904
-0.07343728813559322	-0.9952469884118575	0.3337571056826879
-0.07341228813559322	-0.9952469884118575	0.3266831477628196
-0.07338728813559321	-0.9952469884118575	0.319609189842948
-0.07336228813559321	-0.9952469884118575	0.3125352319230829
-0.07333728813559322	-0.9987719638774308	0.3054612740032145
-0.07331228813559322	-0.9987719638774308	0.294850337123412
-0.07328728813559322	-0.9952469884118575	0.2877763792035437
-0.07326228813559323	-0.9987719638774293	0.2807024212836786
-0.07323728813559321	-0.9987719638774308	0.273628463363807
-0.07321228813559322	-0.9987719638774308	0.2630175264840044
-0.07318728813559322	-0.9952469884118575	0.2559435685641361
-0.07316228813559322	-0.9952469884118575	0.2488696106442678
-0.07313728813559323	-0.9987719638774293	0.2417956527244026
-0.07311228813559321	-0.9987719638774308	0.2347216948045311
-0.07308728813559322	-0.9987719638774308	0.2241107579247285
-0.07306228813559322	-0.9987719638774308	0.2170368000048602
-0.07303728813559322	-0.9952469884118575	0.2099628420849918
-0.07301228813559323	-0.9987719638774293	0.2028888841651267
-0.07298728813559321	-0.9987719638774308	0.1958149262452551
-0.07296228813559322	-0.9952469884118575	0.1887409683253868
-0.07293728813559322	-0.9952469884118575	0.1816670104055184
-0.07291228813559322	-0.9952469884118575	0.1745930524856501
-0.07288728813559323	-0.9952469884118575	0.167519094565785
-0.07286228813559321	-0.9952469884118575	0.1604451366459134
-0.07283728813559322	-0.9952469884118575	0.1533711787260451
-0.07281228813559322	-0.9952469884118575	0.1462972208061767
-0.07278728813559322	-0.9952469884118575	0.1356862839263742
-0.07276228813559323	-0.9987719638774293	0.1286123260065091
-0.07273728813559321	-0.9952469884118575	0.1250753470465717
-0.07271228813559322	-0.9952469884118575	0.1180013891267033
-0.07268728813559322	-0.9952469884118575	0.110927431206835
-0.07266228813559322	-0.9952469884118575	0.1038534732869666
-0.07263728813559323	-0.9952469884118575	0.0967795153671015
-0.07261228813559321	-0.9952469884118575	0.08970555744722992
-0.07258728813559322	-0.9987719638774308	0.08263159952736158
-0.07256228813559322	-0.9952469884118575	0.0790946205674274
-0.07253728813559322	-0.9952469884118575	0.06848368368762489
-0.07251228813559323	-0.9987719638774293	0.06494670472769232
-0.07248728813559321	-0.9952469884118575	0.05433576784788819
-0.07246228813559322	-0.9952469884118575	0.05079878888795401
-0.07243728813559322	-0.9952469884118575	0.04372483096808567
-0.07241228813559322	-0.9987719638774308	0.03665087304821732
-0.07238728813559323	-0.9952469884118591	0.02957691512835219
-0.07236228813559321	-0.9987719638774308	0.0260399361684148
-0.07233728813559322	-0.9952469884118575	0.01896597824854645
-0.07231228813559322	-0.9987719638774308	0.0118920203286781
-0.07228728813559322	-0.9987719638774308	0.004818062408809756
-0.07226228813559323	-0.9952469884118591	-0.002255895511055375
-0.07223728813559321	-0.9952469884118575	-0.005792874470992766
-0.07221228813559322	-0.9952469884118575	-0.01286683239086111
-0.07218728813559322	-0.9952469884118575	-0.01640381135079529
-0.07216228813559322	-0.9987719638774308	-0.02347776927066364
-0.07213728813559322	-0.9952469884118591	-0.03055172719052877
-0.07211228813559321	-0.9952469884118575	-0.03762568511040033
-0.07208728813559322	-0.9987719638774308	-0.0411626640703345
-0.07206228813559322	-0.9952469884118575	-0.04823662199020285
-0.07203728813559322	-0.9952469884118575	-0.0553105799100712
-0.07201228813559322	-0.9952469884118575	-0.05884755887000376
-0.07198728813559321	-0.9952469884118575	-0.06592151678987372
-0.07196228813559322	-0.9952469884118575	-0.06945849574980789
-0.07193728813559322	-0.9952469884118575	-0.07653245366967625
-0.07191228813559322	-0.9987719638774308	-0.08360641158954459
-0.07188728813559322	-0.9952469884118575	-0.08714339054947877
-0.07186228813559321	-0.9987719638774308	-0.09421734846934711
-0.07183728813559322	-0.9952469884118575	-0.09775432742928129
-0.07181228813559322	-0.9952469884118575	-0.1048282853491496
-0.07178728813559322	-0.9987719638774308	-0.1083652643090838
-0.07176228813559322	-0.9952469884118575	-0.1154392222289522
-0.07173728813559321	-0.9952469884118575	-0.1189762011888863
-0.07171228813559322	-0.9987719638774308	-0.1260501591087547
-0.07168728813559322	-0.9987719638774308	-0.133124117028623
-0.07166228813559322	-0.9987719638774308	-0.1366610959885572
-0.07163728813559322	-0.9987719638774308	-0.1437350539084256
-0.07161228813559321	-0.9987719638774308	-0.1472720328683597
-0.07158728813559322	-0.9987719638774308	-0.1543459907882281
-0.07156228813559322	-0.9987719638774308	-0.1578829697481622
-0.07153728813559322	-0.9987719638774308	-0.1614199487080964
-0.07151228813559322	-0.9987719638774308	-0.1684939066279648
-0.07148728813559321	-0.9987719638774308	-0.1720308855879006
-0.07146228813559322	-0.9987719638774308	-0.1755678645478331
-0.07143728813559322	-0.9987719638774308	-0.1826418224677015
-0.07141228813559322	-0.9952469884118575	-0.1861788014276356
-0.07138728813559322	-0.9952469884118575	-0.1897157803875698
-0.07136228813559321	-0.9952469884118591	-0.1967897383074398
-0.07133728813559322	-0.9987719638774308	-0.2003267172673723
-0.07131228813559322	-0.9952469884118575	-0.2074006751872407
-0.07128728813559322	-0.9987719638774308	-0.2109376541471749
-0.07126228813559322	-0.9987719638774308	-0.214474633107109
-0.07123728813559321	-0.9952469884118591	-0.2180116120670464
-0.07121228813559322	-0.9987719638774308	-0.2250855699869115
-0.07118728813559322	-0.9987719638774308	-0.2286225489468457
-0.07116228813559322	-0.9952469884118575	-0.2321595279067799
-0.07113728813559322	-0.9987719638774308	-0.2392334858266482
-0.07111228813559321	-0.9987719638774308	-0.2427704647865856
-0.07108728813559322	-0.9987719638774308	-0.2498444227064508
-0.07106228813559322	-0.9987719638774308	-0.2498444227064508
-0.07103728813559322	-0.9987719638774308	-0.2569183806263191
-0.07101228813559322	-0.9987719638774308	-0.2639923385461875
-0.07098728813559321	-0.9987719638774308	-0.2675293175061232
-0.07096228813559322	-0.9987719638774308	-0.2710662964660558
-0.07093728813559322	-0.9952469884118575	-0.2710662964660558
-0.07091228813559322	-0.9987719638774308	-0.2781402543859242
-0.07088728813559322	-0.9987719638774308	-0.2816772333458583
-0.07086228813559321	-0.9952469884118591	-0.2852142123057957
-0.07083728813559322	-0.9987719638774308	-0.2922881702256608
-0.07081228813559322	-0.9987719638774308	-0.295825149185595
-0.07078728813559322	-0.9987719638774308	-0.2993621281455292
-0.07076228813559322	-0.9987719638774308	-0.3028991071054634
-0.07073728813559321	-0.9952469884118575	-0.3064360860654008
-0.07071228813559322	-0.9952469884118575	-0.3135100439852659
-0.07068728813559322	-0.9987719638774308	-0.3135100439852659
-0.07066228813559322	-0.9987719638774308	-0.3205840019051343
-0.07063728813559322	-0.9987719638774308	-0.3241209808650684
-0.07061228813559321	-0.9987719638774293	-0.3311949387849368
-0.07058728813559322	-0.9952469884118575	-0.3311949387849368
-0.07056228813559322	-0.9987719638774308	-0.3347319177448709
-0.07053728813559322	-0.9987719638774308	-0.3418058756647393
-0.07051228813559322	-0.9987719638774308	-0.3418058756647393
-0.07048728813559321	-0.9987719638774308	-0.3488798335846092
-0.07046228813559322	-0.9987719638774308	-0.3524168125445418
-0.07043728813559322	-0.9987719638774308	-0.355953791504476
-0.07041228813559322	-0.9987719638774308	-0.3594907704644101
-0.07038728813559322	-0.9987719638774308	-0.3630277494243443
-0.07036228813559321	-0.9987719638774308	-0.3665647283842801
-0.07033728813559322	-0.9987719638774308	-0.3701017073442127
-0.07031228813559322	-0.9987719638774308	-0.3736386863041469
-0.07028728813559322	-0.9987719638774308	-0.377175665264081
-0.07026228813559322	-0.9987719638774308	-0.3807126442240152
-0.07023728813559321	-0.9987719638774308	-0.384249623183951
-0.07021228813559321	-0.9987719638774308	-0.3877866021438836
-0.07018728813559322	-0.9987719638774308	-0.3913235811038177
-0.07016228813559322	-0.9987719638774308	-0.3948605600637519
-0.07013728813559322	-0.9987719638774308	-0.4019345179836202
-0.07011228813559323	-0.9987719638774308	-0.4054714969435528
-0.07008728813559321	-0.9987719638774308	-0.4054714969435544
-0.07006228813559322	-0.9987719638774308	-0.4090084759034886
-0.07003728813559322	-0.9987719638774308	-0.4125454548634228
-0.07001228813559322	-0.9987719638774308	-0.4160824338233569
-0.06998728813559323	-0.9987719638774308	-0.4196194127832895
-0.06996228813559321	-0.9987719638774308	-0.4231563917432253
-0.06993728813559322	-0.9987719638774308	-0.4266933707031594
-0.06991228813559322	-0.9987719638774308	-0.4302303496630936
-0.06988728813559322	-0.9987719638774308	-0.4337673286230278
-0.06986228813559323	-0.9987719638774308	-0.4373043075829603
-0.06983728813559321	-0.9987719638774308	-0.4408412865428962
-0.06981228813559322	-0.9987719638774308	-0.4443782655028303
-0.06978728813559322	-0.9987719638774308	-0.4479152444627645
-0.06976228813559322	-0.9987719638774308	-0.4514522234226987
-0.06973728813559323	-0.9987719638774308	-0.4549892023826312
-0.06971228813559321	-0.9952469884118575	-0.4549892023826329
-0.06968728813559322	-0.9987719638774308	-0.458526181342567
-0.06966228813559322	-0.9987719638774308	-0.4656001392624354
-0.06963728813559322	-0.9987719638774308	-0.4656001392624354
-0.06961228813559323	-0.9987719638774308	-0.4691371182223679
-0.06958728813559321	-0.9987719638774308	-0.4726740971823037
-0.06956228813559322	-0.9987719638774308	-0.4762110761422379
-0.06953728813559322	-0.9987719638774308	-0.4797480551021721
-0.06951228813559322	-0.9987719638774308	-0.4832850340621063
-0.06948728813559323	-1.002296939343002	-0.4868220130220388
-0.06946228813559321	-0.9987719638774308	-0.4903589919819746
-0.06943728813559322	-0.9987719638774308	-0.4938959709419088
-0.06941228813559322	-0.9987719638774308	-0.4938959709419088
-0.06938728813559322	-0.9987719638774308	-0.4974329499018429
-0.06936228813559323	-0.9987719638774308	-0.5009699288617755
-0.06933728813559321	-0.9987719638774308	-0.5045069078217113
-0.06931228813559322	-0.9987719638774308	-0.5080438867816455
-0.06928728813559322	-0.9987719638774308	-0.5080438867816455
-0.06926228813559322	-0.9987719638774308	-0.5115808657415797
-0.06923728813559323	-0.9952469884118591	-0.5151178447015123
-0.06921228813559321	-0.9987719638774308	-0.5186548236614479
-0.06918728813559322	-0.9987719638774308	-0.5186548236614479
-0.06916228813559322	-0.9987719638774308	-0.5221918026213821
-0.06913728813559322	-0.9987719638774308	-0.5257287815813163
-0.06911228813559323	-0.9987719638774308	-0.5257287815813163
-0.06908728813559321	-0.9987719638774308	-0.5292657605412505
-0.06906228813559322	-0.9987719638774308	-0.5328027395011847
-0.06903728813559322	-0.9987719638774308	-0.5363397184611189
-0.06901228813559322	-0.9987719638774308	-0.5398766974210529
-0.06898728813559322	-1.002296939343002	-0.5434136763809856
-0.06896228813559321	-0.9987719638774308	-0.5434136763809871
-0.06893728813559322	-0.9987719638774308	-0.5469506553409214
-0.06891228813559322	-0.9987719638774308	-0.5469506553409214
-0.06888728813559322	-0.9987719638774308	-0.5504876343008556
-0.06886228813559322	-0.9987719638774308	-0.5540246132607882
-0.06883728813559321	-0.9987719638774308	-0.557561592220724
-0.06881228813559322	-0.9987719638774308	-0.557561592220724
-0.06878728813559322	-0.9987719638774308	-0.561098571180658
-0.06876228813559322	-0.9987719638774308	-0.5646355501405922
-0.06873728813559322	-0.9987719638774308	-0.5646355501405922
-0.06871228813559321	-0.9987719638774308	-0.5681725291005264
-0.06868728813559322	-0.9987719638774308	-0.5717095080604606
-0.06866228813559322	-0.9987719638774308	-0.5717095080604606
