#Digilent WaveForms Oscilloscope Acquisition
#Device Name: DY_Discovery1
#Serial Number: SN:210244704387
#Date Time: 2024-12-24 16:51:28.581
#Sample rate: 400000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 1 V/div Offset: 0 V Sample Mode: Average

Time (s)	Channel 1 (V)	Channel 2 (V)
-0.0005170535714285728	-0.9987719638774308	-0.9430922988535488
-0.0005145535714285721	-0.9987719638774308	-0.946629277813483
-0.0005120535714285713	-1.002296939343004	-0.9430922988535488
-0.0005095535714285723	-1.002296939343004	-0.9430922988535488
-0.0005070535714285715	-1.002296939343004	-0.9430922988535488
-0.0005045535714285725	-0.9987719638774308	-0.9430922988535488
-0.0005020535714285717	-0.9987719638774308	-0.9430922988535488
-0.0004995535714285727	-0.9952469884118591	-0.9430922988535488
-0.0004970535714285719	-0.9987719638774308	-0.9430922988535488
-0.0004945535714285711	-0.9987719638774308	-0.9466292778134815
-0.0004920535714285721	-0.9987719638774308	-0.9430922988535488
-0.0004895535714285713	-0.9987719638774276	-0.9466292778134815
-0.0004870535714285723	-0.9917220129462843	-0.9430922988535488
-0.0004845535714285715	-0.9987719638774308	-0.9430922988535488
-0.0004820535714285725	-0.9987719638774308	-0.9430922988535488
-0.0004795535714285717	-0.9952469884118575	-0.9501662567734173
-0.0004770535714285727	-0.9987719638774293	-0.9466292778134846
-0.0004745535714285719	-0.9952469884118575	-0.9395553198936146
-0.0004720535714285712	-0.9952469884118575	-0.9430922988535504
-0.0004695535714285722	-0.9952469884118575	-0.946629277813483
-0.0004670535714285714	-0.9987719638774308	-0.9501662567734157
-0.0004645535714285724	-0.9987719638774308	-0.946629277813483
-0.0004620535714285716	-1.002296939343004	-0.9430922988535488
-0.0004595535714285726	-0.9987719638774324	-0.9466292778134815
-0.0004570535714285718	-0.9987719638774308	-0.9501662567734173
-0.0004545535714285728	-0.9952469884118591	-0.9537032357333499
-0.000452053571428572	-0.9987719638774308	-0.9501662567734173
-0.0004495535714285712	-0.9952469884118591	-0.9501662567734173
-0.0004470535714285722	-0.9987719638774308	-0.9501662567734173
-0.0004445535714285714	-0.9987719638774308	-0.946629277813483
-0.0004420535714285724	-0.9952469884118575	-0.9501662567734173
-0.0004395535714285716	-0.9987719638774308	-0.9501662567734173
-0.0004370535714285726	-1.002296939343002	-0.9501662567734173
-0.0004345535714285718	-1.002296939343004	-0.9501662567734173
-0.0004320535714285728	-0.9987719638774324	-0.9466292778134846
-0.000429553571428572	-1.002296939343004	-0.9501662567734173
-0.0004270535714285713	-0.9952469884118608	-0.9537032357333499
-0.0004245535714285723	-1.002296939343004	-0.9501662567734173
-0.0004220535714285715	-0.9987719638774308	-0.9501662567734173
-0.0004195535714285725	-0.9987719638774308	-0.9501662567734173
-0.0004170535714285717	-0.9987719638774308	-0.9537032357333515
-0.0004145535714285727	-0.9987719638774308	-0.9537032357333515
-0.0004120535714285719	-1.002296939343004	-0.9537032357333515
-0.0004095535714285711	-1.002296939343002	-0.9537032357333499
-0.0004070535714285721	-0.9987719638774308	-0.9501662567734173
-0.0004045535714285713	-0.9952469884118591	-0.9537032357333499
-0.0004020535714285723	-0.9987719638774308	-0.9501662567734173
-0.0003995535714285715	-0.9987719638774308	-0.9537032357333515
-0.0003970535714285725	-1.002296939343004	-0.9537032357333515
-0.0003945535714285717	-1.005821914808577	-0.9537032357333515
-0.0003920535714285727	-0.9987719638774341	-0.9572402146932839
-0.0003895535714285719	-0.9987719638774308	-0.9501662567734173
-0.0003870535714285712	-0.9987719638774293	-0.9501662567734173
-0.0003845535714285721	-0.9952469884118575	-0.9501662567734173
-0.0003820535714285714	-0.9987719638774293	-0.953703235733353
-0.0003795535714285724	-0.9952469884118575	-0.9572402146932855
-0.0003770535714285716	-0.9987719638774308	-0.9572402146932855
-0.0003745535714285726	-1.002296939343002	-0.953703235733353
-0.0003720535714285718	-1.002296939343004	-0.9537032357333515
-0.0003695535714285728	-0.9987719638774324	-0.9501662567734188
-0.000367053571428572	-1.002296939343004	-0.9572402146932855
-0.0003645535714285712	-0.9987719638774324	-0.9537032357333499
-0.0003620535714285722	-1.002296939343004	-0.9501662567734173
-0.0003595535714285714	-1.002296939343004	-0.9572402146932855
-0.0003570535714285724	-0.9987719638774308	-0.9572402146932855
-0.0003545535714285716	-0.9987719638774308	-0.9607771936532197
-0.0003520535714285726	-0.9987719638774308	-0.957240214693287
-0.0003495535714285718	-1.002296939343004	-0.9572402146932855
-0.0003470535714285728	-0.9987719638774324	-0.953703235733353
-0.000344553571428572	-0.9987719638774308	-0.9501662567734173
-0.0003420535714285713	-0.9987719638774293	-0.9537032357333547
-0.0003395535714285722	-0.9952469884118575	-0.9607771936532197
-0.0003370535714285715	-0.9987719638774308	-0.9537032357333515
-0.0003345535714285724	-1.002296939343004	-0.9572402146932855
-0.0003320535714285717	-0.9987719638774308	-0.9572402146932855
-0.0003295535714285727	-1.002296939343002	-0.953703235733353
-0.0003270535714285719	-0.9987719638774308	-0.9572402146932855
-0.0003245535714285711	-0.9987719638774324	-0.953703235733353
-0.0003220535714285721	-1.002296939343004	-0.9572402146932855
-0.0003195535714285713	-0.9987719638774324	-0.9572402146932855
-0.0003170535714285723	-1.002296939343004	-0.9572402146932855
-0.0003145535714285715	-1.002296939343004	-0.9572402146932855
-0.0003120535714285725	-1.002296939343004	-0.9572402146932855
-0.0003095535714285717	-1.002296939343004	-0.9572402146932855
-0.0003070535714285727	-0.9987719638774324	-0.9607771936532181
-0.0003045535714285719	-0.9952469884118575	-0.9572402146932855
-0.0003020535714285712	-0.9987719638774308	-0.9572402146932855
-0.0002995535714285721	-0.9987719638774308	-0.9572402146932855
-0.0002970535714285714	-0.9952469884118575	-0.9607771936532212
-0.0002945535714285723	-0.9952469884118575	-0.9643141726131539
-0.0002920535714285716	-0.9987719638774308	-0.9572402146932855
-0.0002895535714285725	-0.9987719638774308	-0.9607771936532197
-0.0002870535714285718	-1.002296939343004	-0.9643141726131539
-0.0002845535714285728	-1.002296939343004	-0.9607771936532212
-0.000282053571428572	-0.9987719638774308	-0.9572402146932855
-0.0002795535714285712	-0.9952469884118575	-0.9607771936532197
-0.0002770535714285722	-0.9952469884118575	-0.9607771936532197
-0.0002745535714285714	-0.9987719638774308	-0.9607771936532197
-0.0002720535714285724	-0.9987719638774308	-0.9607771936532197
-0.0002695535714285716	-0.9987719638774308	-0.9607771936532197
-0.0002670535714285726	-0.9987719638774308	-0.9607771936532197
-0.0002645535714285718	-1.002296939343004	-0.9607771936532197
-0.0002620535714285728	-1.002296939343004	-0.9607771936532197
-0.000259553571428572	-0.9987719638774308	-0.9607771936532197
-0.0002570535714285713	-0.9987719638774308	-0.9572402146932855
-0.0002545535714285722	-0.9987719638774308	-0.9572402146932855
-0.0002520535714285715	-1.002296939343004	-0.9607771936532197
-0.0002495535714285724	-0.9987719638774308	-0.9572402146932855
-0.0002470535714285717	-0.9987719638774308	-0.9607771936532197
-0.0002445535714285726	-0.9987719638774308	-0.9643141726131523
-0.0002420535714285719	-0.9952469884118575	-0.9607771936532197
-0.0002395535714285711	-0.9987719638774324	-0.9607771936532197
-0.0002370535714285721	-1.002296939343004	-0.9607771936532197
-0.0002345535714285713	-1.005821914808574	-0.9643141726131539
-0.0002320535714285723	-0.9987719638774308	-0.9643141726131539
-0.0002295535714285715	-0.9987719638774308	-0.9572402146932855
-0.0002270535714285725	-0.9987719638774308	-0.9607771936532197
-0.0002245535714285717	-0.9987719638774308	-0.9607771936532197
-0.0002220535714285727	-0.9952469884118591	-0.9643141726131523
-0.0002195535714285719	-0.9952469884118575	-0.9607771936532197
-0.0002170535714285712	-0.9987719638774308	-0.9607771936532197
-0.0002145535714285721	-0.9987719638774308	-0.9607771936532197
-0.0002120535714285714	-1.002296939343004	-0.9643141726131554
-0.0002095535714285723	-1.002296939343004	-0.9678511515730881
-0.0002070535714285716	-0.9987719638774308	-0.9678511515730881
-0.0002045535714285725	-0.9987719638774308	-0.9607771936532197
-0.0002020535714285718	-0.9987719638774308	-0.9607771936532197
-0.0001995535714285727	-1.002296939343002	-0.9643141726131523
-0.000197053571428572	-1.002296939343004	-0.9643141726131539
-0.0001945535714285712	-0.9987719638774324	-0.9643141726131523
-0.0001920535714285722	-1.002296939343004	-0.9607771936532197
-0.0001895535714285714	-0.9952469884118575	-0.9643141726131539
-0.0001870535714285724	-0.9952469884118575	-0.9643141726131539
-0.0001845535714285716	-1.002296939343004	-0.9678511515730881
-0.0001820535714285726	-1.002296939343004	-0.9643141726131554
-0.0001795535714285718	-1.002296939343004	-0.9643141726131539
-0.0001770535714285728	-1.002296939343004	-0.9713881305330191
-0.000174553571428572	-0.9987719638774308	-0.9643141726131539
-0.0001720535714285713	-0.9987719638774308	-0.9643141726131539
-0.0001695535714285722	-0.9987719638774308	-0.9643141726131539
-0.0001670535714285715	-0.9952469884118575	-0.9678511515730881
-0.0001645535714285724	-0.9987719638774308	-0.9678511515730881
-0.0001620535714285717	-1.002296939343004	-0.9678511515730881
-0.0001595535714285726	-0.9987719638774324	-0.9643141726131554
-0.0001570535714285719	-0.9987719638774308	-0.9678511515730881
-0.0001545535714285728	-0.9987719638774308	-0.9678511515730881
-0.0001520535714285721	-0.9987719638774308	-0.9713881305330223
-0.0001495535714285713	-0.9987719638774324	-0.9678511515730881
-0.0001470535714285723	-1.002296939343004	-0.9678511515730881
-0.0001445535714285715	-0.9987719638774308	-0.9678511515730881
-0.0001420535714285725	-0.9987719638774308	-0.9678511515730881
-0.0001395535714285717	-0.9987719638774308	-0.9678511515730881
-0.0001370535714285727	-1.002296939343002	-0.9643141726131554
-0.0001345535714285719	-0.9987719638774308	-0.9678511515730881
-0.0001320535714285712	-1.002296939343002	-0.9643141726131554
-0.0001295535714285721	-0.9987719638774308	-0.9678511515730881
-0.0001270535714285714	-1.002296939343004	-0.9713881305330191
-0.0001245535714285723	-1.002296939343004	-0.9643141726131539
-0.0001220535714285716	-0.9952469884118575	-0.9643141726131539
-0.0001195535714285725	-0.9987719638774308	-0.9643141726131539
-0.0001170535714285718	-1.002296939343004	-0.9643141726131539
-0.0001145535714285727	-0.9987719638774324	-0.9643141726131539
-0.000112053571428572	-1.005821914808577	-0.9749251094929565
-0.0001095535714285712	-0.9987719638774293	-0.9713881305330223
-0.0001070535714285722	-0.9952469884118575	-0.9713881305330223
-0.0001045535714285714	-0.9952469884118608	-0.9678511515730897
-0.0001020535714285724	-1.002296939343004	-0.9713881305330223
-9.955357142857162e-05	-1.002296939343004	-0.9713881305330223
-9.705357142857259e-05	-1.002296939343004	-0.9678511515730897
-9.455357142857182e-05	-1.002296939343004	-0.9678511515730881
-9.205357142857279e-05	-0.9987719638774324	-0.9678511515730881
-8.955357142857202e-05	-1.002296939343004	-0.9678511515730881
-8.705357142857126e-05	-0.9987719638774324	-0.9678511515730881
-8.455357142857223e-05	-1.002296939343004	-0.9678511515730881
-8.205357142857146e-05	-1.002296939343004	-0.9713881305330223
-7.955357142857243e-05	-1.002296939343004	-0.9678511515730881
-7.705357142857167e-05	-0.9952469884118575	-0.9643141726131539
-7.455357142857263e-05	-0.9987719638774293	-0.9678511515730865
-7.205357142857187e-05	-0.9987719638774308	-0.9643141726131539
-6.955357142857284e-05	-0.9987719638774308	-0.9678511515730865
-6.705357142857207e-05	-1.002296939343004	-0.9678511515730881
-6.455357142857131e-05	-0.9987719638774308	-0.9678511515730865
-6.205357142857228e-05	-0.9987719638774308	-0.9643141726131539
-5.955357142857151e-05	-0.9987719638774308	-0.9678511515730881
-5.705357142857248e-05	-1.002296939343004	-0.9678511515730881
-5.455357142857171e-05	-0.9987719638774308	-0.9678511515730881
-5.205357142857268e-05	-0.9987719638774308	-0.9678511515730881
-4.955357142857192e-05	-0.9987719638774308	-0.9678511515730881
-4.705357142857115e-05	-1.002296939343001	-0.9643141726131587
-4.455357142857212e-05	-0.9952469884118575	-0.9749251094929565
-4.205357142857136e-05	-0.9987719638774308	-0.9713881305330223
-3.955357142857233e-05	-0.9987719638774308	-0.9713881305330223
-3.705357142857156e-05	-1.002296939343004	-0.9713881305330223
-3.455357142857253e-05	-0.9987719638774308	-0.9713881305330223
-3.205357142857176e-05	-0.9987719638774308	-0.9678511515730881
-2.955357142857273e-05	-0.9987719638774308	-0.9678511515730881
-2.705357142857197e-05	-1.002296939343004	-0.9749251094929565
-2.45535714285712e-05	-0.9776221110839464	-0.9749251094929533
-2.205357142857217e-05	-0.8789227980479402	-0.9678511515730881
-1.955357142857141e-05	-0.7802234850118442	-0.9713881305330223
-1.705357142857238e-05	-0.6815241719758379	-0.9713881305330223
-1.455357142857161e-05	-0.5792998834742136	-0.9713881305330223
-1.205357142857258e-05	-0.4806005704382074	-0.9678511515730897
-9.553571428571814e-06	-0.3819012574021114	-0.9713881305330223
-7.053571428572783e-06	-0.286726919831677	-0.9678511515730897
-4.553571428572017e-06	-0.1774526803988628	-0.9713881305330223
-2.053571428571252e-06	-0.08227834282834007	-0.9678511515730881
4.464285714277788e-07	0.01642097020766614	-0.9678511515730881
2.946428571428544e-06	0.1221702341748637	-0.9607771936532197
5.446428571427575e-06	0.2279194981420613	-0.9607771936532197
7.946428571428341e-06	0.3266188111781124	-0.9607771936532197
1.044642857142737e-05	0.4253181242141186	-0.9537032357333547
1.294642857142814e-05	0.5240174372502147	-0.9572402146932855
1.544642857142717e-05	0.6262417257517925	-0.953703235733353
1.794642857142793e-05	0.7284660142534634	-0.9501662567734173
2.04464285714287e-05	0.8271653272895609	-0.9466292778134798
2.294642857142773e-05	0.9293896157911388	-0.9395553198936146
2.544642857142849e-05	0.9681643459124445	-0.9360183409336804
2.794642857142753e-05	0.9716893213780178	-0.9324813619737464
3.044642857142829e-05	0.9716893213780178	-0.9218704250939438
3.294642857142732e-05	0.9646393704468745	-0.9183334461340111
3.544642857142809e-05	0.9716893213780178	-0.9147964671740754
3.794642857142885e-05	0.9681643459124445	-0.9041855302942714
4.044642857142788e-05	0.9681643459124445	-0.9006485513343387
4.294642857142865e-05	0.9716893213780178	-0.8935745934144703
4.544642857142768e-05	0.9716893213780178	-0.8935745934144703
4.794642857142845e-05	0.9716893213780178	-0.8829636565346679
5.044642857142748e-05	0.9752142968435911	-0.8723527196548653
5.294642857142824e-05	0.9681643459124445	-0.8652787617349971
5.544642857142727e-05	0.9681643459124445	-0.8652787617349971
5.794642857142804e-05	0.9681643459124445	-0.8511308458952602
6.04464285714288e-05	0.9681643459124429	-0.8440568879753872
6.294642857142783e-05	0.9646393704468713	-0.8334459510955894
6.54464285714286e-05	0.9646393704468713	-0.8299089721356504
6.794642857142763e-05	0.9646393704468713	-0.8192980352558528
7.04464285714284e-05	0.9646393704468713	-0.8086870983760504
7.294642857142743e-05	0.9646393704468713	-0.8051501194161177
7.544642857142819e-05	0.9681643459124445	-0.7945391825363135
7.794642857142722e-05	0.9646393704468729	-0.7874652246164485
8.044642857142799e-05	0.9646393704468713	-0.7697803298167742
8.294642857142875e-05	0.9646393704468698	-0.7662433508568355
8.544642857142778e-05	0.961114394981298	-0.7556324139770376
8.794642857142855e-05	0.961114394981298	-0.7520954350171034
9.044642857142758e-05	0.961114394981298	-0.7379475191773668
9.294642857142835e-05	0.961114394981298	-0.7273365822975641
9.544642857142738e-05	0.9575894195157263	-0.7237996033376317
9.794642857142814e-05	0.961114394981298	-0.7131886664578275
0.0001004464285714272	0.961114394981298	-0.6955037716581647
0.0001029464285714279	0.9575894195157247	-0.6884298137382883
0.0001054464285714287	0.9575894195157247	-0.6778188768584811
0.0001079464285714277	0.9575894195157247	-0.6672079399786832
0.0001104464285714285	0.9540644440501516	-0.6565970030988808
0.0001129464285714275	0.9575894195157247	-0.6565970030988808
0.0001154464285714283	0.9575894195157247	-0.642449087259144
0.0001179464285714273	0.9611143949812965	-0.6318381503793463
0.0001204464285714281	0.9646393704468713	-0.6212272134995391
0.0001229464285714289	0.9611143949812948	-0.6070792976597991
0.0001254464285714279	0.9540644440501516	-0.6000053397399341
0.0001279464285714287	0.9540644440501516	-0.5929313818200609
0.0001304464285714277	0.9540644440501516	-0.582320444940263
0.0001329464285714285	0.9540644440501516	-0.5752464870203948
0.0001354464285714275	0.9540644440501516	-0.561098571180658
0.0001379464285714282	0.9575894195157247	-0.5540246132607898
0.0001404464285714273	0.9575894195157247	-0.5398766974210594
0.000142946428571428	0.9575894195157247	-0.5292657605412505
0.0001454464285714288	0.9575894195157247	-0.5221918026213773
0.0001479464285714278	0.9575894195157247	-0.5115808657415797
0.0001504464285714286	0.9540644440501531	-0.5009699288617738
0.0001529464285714276	0.9575894195157247	-0.4938959709419088
0.0001554464285714284	0.9575894195157247	-0.4797480551021721
0.0001579464285714274	0.9540644440501531	-0.4797480551021721
0.0001604464285714282	0.9575894195157247	-0.4691371182223695
0.0001629464285714272	0.9540644440501531	-0.4549892023826393
0.000165446428571428	0.9575894195157247	-0.4443782655028303
0.0001679464285714288	0.9575894195157247	-0.4373043075829555
0.0001704464285714278	0.9575894195157247	-0.4231563917432253
0.0001729464285714286	0.9646393704468713	-0.4196194127832911
0.0001754464285714276	0.9575894195157247	-0.4125454548634228
0.0001779464285714284	0.961114394981298	-0.4019345179836202
0.0001804464285714274	0.9540644440501548	-0.3913235811038225
0.0001829464285714281	0.9540644440501516	-0.3842496231839494
0.0001854464285714272	0.9575894195157232	-0.3701017073442191
0.0001879464285714279	0.9575894195157247	-0.3594907704644101
0.0001904464285714287	0.9540644440501531	-0.352416812544537
0.0001929464285714277	0.9575894195157247	-0.3418058756647393
0.0001954464285714285	0.9575894195157247	-0.3311949387849368
0.0001979464285714275	0.961114394981298	-0.3276579598250026
0.0002004464285714283	0.9575894195157247	-0.3170470229452001
0.0002029464285714273	0.9611143949812965	-0.3064360860654024
0.0002054464285714281	0.9540644440501516	-0.2993621281455292
0.0002079464285714289	0.9575894195157263	-0.292288170225656
0.0002104464285714279	0.961114394981298	-0.2816772333458583
0.0002129464285714287	0.9646393704468713	-0.2746032754259852
0.0002154464285714277	0.9646393704468713	-0.2639923385461875
0.0002179464285714285	0.9646393704468713	-0.2569183806263191
0.0002204464285714275	0.9646393704468713	-0.2427704647865824
0.0002229464285714283	0.9646393704468713	-0.2321595279067799
0.0002254464285714273	0.9646393704468713	-0.2286225489468473
0.0002279464285714281	0.961114394981298	-0.2215485910269774
0.0002304464285714288	0.9646393704468698	-0.2144746331071042
0.0002329464285714278	0.961114394981298	-0.2038636962273065
0.0002354464285714286	0.9611143949812996	-0.1967897383074333
0.0002379464285714276	0.9646393704468713	-0.1861788014276356
0.0002404464285714284	0.961114394981298	-0.1791048435077673
0.0002429464285714274	0.961114394981298	-0.1720308855879022
0.0002454464285714282	0.961114394981298	-0.1684939066279648
0.0002479464285714272	0.961114394981298	-0.1578829697481671
0.000250446428571428	0.9646393704468713	-0.1472720328683597
0.0002529464285714288	0.9646393704468713	-0.1401980749484882
0.0002554464285714278	0.9646393704468713	-0.133124117028623
0.0002579464285714286	0.9646393704468713	-0.1260501591087547
0.0002604464285714276	0.9716893213780178	-0.1154392222289522
0.0002629464285714284	0.9716893213780178	-0.1048282853491496
0.0002654464285714274	0.9646393704468745	-0.1012913063892171
0.0002679464285714282	0.9646393704468713	-0.09421734846934711
0.0002704464285714272	0.9646393704468713	-0.08714339054948199
0.000272946428571428	0.9646393704468713	-0.07653245366967625
0.0002754464285714287	0.9646393704468729	-0.06945849574980467
0.0002779464285714277	0.9681643459124445	-0.06238453782993955
0.0002804464285714285	0.961114394981298	-0.05884755887000537
0.0002829464285714275	0.9681643459124445	-0.04469964303026868
0.0002854464285714283	0.9716893213780178	-0.0411626640703345
0.0002879464285714273	0.9646393704468745	-0.03055172719053681
0.0002904464285714281	0.9646393704468713	-0.02701474823059781
